,station,date,year,month,day,weekday,daily_total_rainfall,mean_temp,mean_wind_speed,rained
6531,Ang Mo Kio,2018-04-14,2018,4,14,5,45.6,27.5,4.3,1
6532,Ang Mo Kio,2018-04-15,2018,4,15,6,7.2,26.8,4.3,1
6533,Ang Mo Kio,2018-04-16,2018,4,16,0,9.8,26.2,4.0,1
6534,Ang Mo Kio,2018-04-17,2018,4,17,1,0.4,27.7,4.3,1
6535,Ang Mo Kio,2018-04-18,2018,4,18,2,0.0,28.5,6.8,0
6536,Ang Mo Kio,2018-04-19,2018,4,19,3,0.2,28.1,4.7,1
6537,Ang Mo Kio,2018-04-20,2018,4,20,4,98.2,27.0,5.0,1
6538,Ang Mo Kio,2018-04-21,2018,4,21,5,1.4,26.5,3.6,1
6539,Ang Mo Kio,2018-04-22,2018,4,22,6,0.0,27.8,4.0,0
6540,Ang Mo Kio,2018-04-23,2018,4,23,0,17.4,27.1,4.0,1
6541,Ang Mo Kio,2018-04-24,2018,4,24,1,0.0,28.2,5.0,0
6542,Ang Mo Kio,2018-04-25,2018,4,25,2,0.0,29.9,5.0,0
6543,Ang Mo Kio,2018-04-26,2018,4,26,3,26.8,28.3,5.0,1
6544,Ang Mo Kio,2018-04-27,2018,4,27,4,38.4,26.3,4.0,1
6545,Ang Mo Kio,2018-04-28,2018,4,28,5,0.2,27.5,4.0,1
6546,Ang Mo Kio,2018-04-29,2018,4,29,6,0.0,29.3,6.1,0
6547,Ang Mo Kio,2018-04-30,2018,4,30,0,0.0,29.1,7.2,0
6548,Ang Mo Kio,2018-05-01,2018,5,1,1,3.2,26.8,3.6,1
6549,Ang Mo Kio,2018-05-02,2018,5,2,2,9.8,27.7,3.6,1
6550,Ang Mo Kio,2018-05-03,2018,5,3,3,13.8,27.7,3.6,1
6551,Ang Mo Kio,2018-05-04,2018,5,4,4,16.0,28.6,4.3,1
6552,Ang Mo Kio,2018-05-05,2018,5,5,5,0.2,28.4,4.0,1
6553,Ang Mo Kio,2018-05-06,2018,5,6,6,0.0,29.2,5.0,0
6554,Ang Mo Kio,2018-05-07,2018,5,7,0,0.0,29.8,5.8,0
6555,Ang Mo Kio,2018-05-08,2018,5,8,1,0.0,30.1,8.3,0
6556,Ang Mo Kio,2018-05-09,2018,5,9,2,0.0,30.2,9.7,0
6557,Ang Mo Kio,2018-05-10,2018,5,10,3,0.0,29.6,7.9,0
6558,Ang Mo Kio,2018-05-11,2018,5,11,4,5.6,29.2,5.8,1
6559,Ang Mo Kio,2018-05-12,2018,5,12,5,2.6,29.5,6.5,1
6560,Ang Mo Kio,2018-05-13,2018,5,13,6,3.4,28.1,4.3,1
6561,Ang Mo Kio,2018-05-14,2018,5,14,0,0.6,28.8,5.4,1
6562,Ang Mo Kio,2018-05-15,2018,5,15,1,2.8,28.2,4.0,1
6563,Ang Mo Kio,2018-05-16,2018,5,16,2,51.8,26.9,4.3,1
6564,Ang Mo Kio,2018-05-17,2018,5,17,3,24.4,27.7,2.9,1
6565,Ang Mo Kio,2018-05-18,2018,5,18,4,20.8,27.7,4.7,1
6566,Ang Mo Kio,2018-05-19,2018,5,19,5,0.0,27.6,3.2,0
6567,Ang Mo Kio,2018-05-20,2018,5,20,6,8.0,26.8,2.9,1
6568,Ang Mo Kio,2018-05-21,2018,5,21,0,0.0,28.6,4.0,0
6569,Ang Mo Kio,2018-05-22,2018,5,22,1,0.0,28.6,4.3,0
6570,Ang Mo Kio,2018-05-23,2018,5,23,2,22.6,27.1,5.0,1
6571,Ang Mo Kio,2018-05-24,2018,5,24,3,0.4,28.5,6.8,1
6572,Ang Mo Kio,2018-05-25,2018,5,25,4,0.0,29.3,5.0,0
6573,Ang Mo Kio,2018-05-26,2018,5,26,5,21.0,27.6,4.0,1
6574,Ang Mo Kio,2018-05-27,2018,5,27,6,0.2,27.7,4.0,1
6575,Ang Mo Kio,2018-05-28,2018,5,28,0,7.6,27.6,4.3,1
6576,Ang Mo Kio,2018-05-29,2018,5,29,1,3.0,28.0,4.0,1
6577,Ang Mo Kio,2018-05-30,2018,5,30,2,0.0,27.6,3.6,0
6578,Ang Mo Kio,2018-05-31,2018,5,31,3,1.0,27.6,4.0,1
6579,Ang Mo Kio,2018-06-01,2018,6,1,4,44.8,27.7,4.3,1
6580,Ang Mo Kio,2018-06-02,2018,6,2,5,49.2,27.1,3.6,1
6581,Ang Mo Kio,2018-06-03,2018,6,3,6,0.0,29.2,4.0,0
6582,Ang Mo Kio,2018-06-04,2018,6,4,0,2.2,29.9,5.4,1
6583,Ang Mo Kio,2018-06-05,2018,6,5,1,0.0,29.9,6.1,0
6584,Ang Mo Kio,2018-06-06,2018,6,6,2,0.0,30.3,7.2,0
6585,Ang Mo Kio,2018-06-07,2018,6,7,3,0.0,30.4,7.2,0
6586,Ang Mo Kio,2018-06-08,2018,6,8,4,8.4,29.2,6.8,1
6587,Ang Mo Kio,2018-06-09,2018,6,9,5,0.0,29.6,4.3,0
6588,Ang Mo Kio,2018-06-10,2018,6,10,6,0.0,29.7,6.8,0
6589,Ang Mo Kio,2018-06-11,2018,6,11,0,0.0,30.1,7.2,0
6590,Ang Mo Kio,2018-06-12,2018,6,12,1,0.0,30.0,6.1,0
6591,Ang Mo Kio,2018-06-13,2018,6,13,2,15.0,28.3,5.8,1
6592,Ang Mo Kio,2018-06-19,2018,6,19,1,10.2,27.4,6.5,1
6593,Ang Mo Kio,2018-06-20,2018,6,20,2,9.0,26.6,4.0,1
6594,Ang Mo Kio,2018-06-21,2018,6,21,3,0.4,27.6,4.0,1
6595,Ang Mo Kio,2018-06-22,2018,6,22,4,0.0,28.4,5.0,0
6596,Ang Mo Kio,2018-06-23,2018,6,23,5,17.8,26.4,4.3,1
6597,Ang Mo Kio,2018-06-24,2018,6,24,6,0.0,26.7,6.1,0
6598,Ang Mo Kio,2018-06-25,2018,6,25,0,5.6,26.6,5.4,1
6599,Ang Mo Kio,2018-06-26,2018,6,26,1,9.4,26.5,4.0,1
6600,Ang Mo Kio,2018-06-27,2018,6,27,2,8.0,25.5,4.3,1
6601,Ang Mo Kio,2018-06-28,2018,6,28,3,0.0,27.9,5.0,0
6602,Ang Mo Kio,2018-06-29,2018,6,29,4,73.6,25.8,4.0,1
6603,Ang Mo Kio,2018-06-30,2018,6,30,5,0.0,27.8,5.0,0
6604,Ang Mo Kio,2018-07-01,2018,7,1,6,14.6,26.4,4.3,1
6605,Ang Mo Kio,2018-07-02,2018,7,2,0,0.4,27.3,4.0,1
6606,Ang Mo Kio,2018-07-03,2018,7,3,1,11.0,27.2,5.0,1
6607,Ang Mo Kio,2018-07-04,2018,7,4,2,0.0,28.4,4.7,0
6608,Ang Mo Kio,2018-07-05,2018,7,5,3,0.0,28.9,6.5,0
6609,Ang Mo Kio,2018-07-06,2018,7,6,4,0.0,28.8,7.9,0
6610,Ang Mo Kio,2018-07-07,2018,7,7,5,0.0,28.3,7.2,0
6611,Ang Mo Kio,2018-07-08,2018,7,8,6,0.0,28.8,6.5,0
6612,Ang Mo Kio,2018-07-09,2018,7,9,0,0.2,28.9,7.2,1
6613,Ang Mo Kio,2018-07-10,2018,7,10,1,1.2,27.0,7.2,1
6614,Ang Mo Kio,2018-07-11,2018,7,11,2,0.0,28.4,5.4,0
6615,Ang Mo Kio,2018-07-12,2018,7,12,3,0.0,29.2,6.8,0
6616,Ang Mo Kio,2018-07-13,2018,7,13,4,0.0,29.0,7.6,0
6617,Ang Mo Kio,2018-07-14,2018,7,14,5,13.0,27.9,6.1,1
6618,Ang Mo Kio,2018-07-15,2018,7,15,6,14.6,27.3,6.1,1
6619,Ang Mo Kio,2018-07-16,2018,7,16,0,0.0,29.0,7.2,0
6620,Ang Mo Kio,2018-07-17,2018,7,17,1,0.0,29.1,7.2,0
6621,Ang Mo Kio,2018-07-18,2018,7,18,2,0.0,29.0,7.6,0
6622,Ang Mo Kio,2018-07-19,2018,7,19,3,27.2,28.1,6.8,1
6623,Ang Mo Kio,2018-07-20,2018,7,20,4,15.8,29.2,5.8,1
6624,Ang Mo Kio,2018-07-21,2018,7,21,5,4.6,28.7,4.7,1
6625,Ang Mo Kio,2018-07-22,2018,7,22,6,0.2,29.0,5.8,1
6626,Ang Mo Kio,2018-07-23,2018,7,23,0,0.0,29.6,7.9,0
6627,Ang Mo Kio,2018-07-24,2018,7,24,1,0.0,29.5,9.0,0
6628,Ang Mo Kio,2018-07-25,2018,7,25,2,18.0,27.4,6.1,1
6629,Ang Mo Kio,2018-07-26,2018,7,26,3,0.0,28.6,6.5,0
6630,Ang Mo Kio,2018-07-27,2018,7,27,4,0.0,29.4,8.3,0
6631,Ang Mo Kio,2018-07-28,2018,7,28,5,0.0,29.6,7.9,0
6632,Ang Mo Kio,2018-07-29,2018,7,29,6,6.0,29.1,7.2,1
6633,Ang Mo Kio,2018-07-30,2018,7,30,0,21.4,26.8,6.1,1
6634,Ang Mo Kio,2018-07-31,2018,7,31,1,0.0,27.9,4.3,0
6635,Ang Mo Kio,2018-08-01,2018,8,1,2,1.0,26.3,5.8,1
6636,Ang Mo Kio,2018-08-02,2018,8,2,3,0.0,28.0,6.1,0
6637,Ang Mo Kio,2018-08-03,2018,8,3,4,0.0,28.6,6.8,0
6638,Ang Mo Kio,2018-08-04,2018,8,4,5,4.6,27.9,8.3,1
6639,Ang Mo Kio,2018-08-05,2018,8,5,6,2.8,28.0,6.5,1
6640,Ang Mo Kio,2018-08-06,2018,8,6,0,0.0,28.6,7.2,0
6641,Ang Mo Kio,2018-08-07,2018,8,7,1,0.0,28.6,7.2,0
6642,Ang Mo Kio,2018-08-08,2018,8,8,2,4.4,26.7,5.4,1
6643,Ang Mo Kio,2018-08-09,2018,8,9,3,0.0,28.7,5.8,0
6644,Ang Mo Kio,2018-08-10,2018,8,10,4,0.0,29.3,6.5,0
6645,Ang Mo Kio,2018-08-11,2018,8,11,5,0.0,29.3,7.2,0
6646,Ang Mo Kio,2018-08-12,2018,8,12,6,0.0,29.6,6.8,0
6647,Ang Mo Kio,2018-08-13,2018,8,13,0,0.0,29.9,7.9,0
6648,Ang Mo Kio,2018-08-14,2018,8,14,1,2.2,29.5,8.6,1
6649,Ang Mo Kio,2018-08-15,2018,8,15,2,0.0,29.6,9.7,0
6650,Ang Mo Kio,2018-08-16,2018,8,16,3,0.0,29.5,7.9,0
6651,Ang Mo Kio,2018-08-17,2018,8,17,4,0.0,28.6,8.3,0
6652,Ang Mo Kio,2018-08-18,2018,8,18,5,0.0,29.1,8.6,0
6653,Ang Mo Kio,2018-08-19,2018,8,19,6,0.0,29.1,10.1,0
6654,Ang Mo Kio,2018-08-20,2018,8,20,0,3.8,29.1,8.6,1
6655,Ang Mo Kio,2018-08-21,2018,8,21,1,0.0,29.2,7.9,0
6656,Ang Mo Kio,2018-08-22,2018,8,22,2,41.6,27.1,4.7,1
6657,Ang Mo Kio,2018-08-23,2018,8,23,3,0.4,28.6,5.4,1
6658,Ang Mo Kio,2018-08-24,2018,8,24,4,11.2,26.7,5.0,1
6659,Ang Mo Kio,2018-08-25,2018,8,25,5,0.0,27.9,5.4,0
6660,Ang Mo Kio,2018-08-26,2018,8,26,6,0.0,29.3,6.1,0
6661,Ang Mo Kio,2018-08-27,2018,8,27,0,0.0,29.1,8.3,0
6662,Ang Mo Kio,2018-08-28,2018,8,28,1,2.8,28.3,4.7,1
6663,Ang Mo Kio,2018-08-29,2018,8,29,2,0.2,28.1,5.4,1
6664,Ang Mo Kio,2018-08-30,2018,8,30,3,0.0,28.7,6.5,0
6665,Ang Mo Kio,2018-08-31,2018,8,31,4,19.4,27.6,6.8,1
6666,Ang Mo Kio,2018-09-01,2018,9,1,5,6.6,27.1,3.2,1
6667,Ang Mo Kio,2018-09-02,2018,9,2,6,2.6,26.7,3.6,1
6668,Ang Mo Kio,2018-09-03,2018,9,3,0,0.2,27.9,5.8,1
6669,Ang Mo Kio,2018-09-04,2018,9,4,1,36.0,25.8,4.3,1
6670,Ang Mo Kio,2018-09-05,2018,9,5,2,0.0,27.4,4.3,0
6671,Ang Mo Kio,2018-09-06,2018,9,6,3,0.0,28.2,4.7,0
6672,Ang Mo Kio,2018-09-07,2018,9,7,4,35.4,26.3,3.6,1
6673,Ang Mo Kio,2018-09-08,2018,9,8,5,10.8,26.7,5.0,1
6674,Ang Mo Kio,2018-09-09,2018,9,9,6,11.2,27.4,4.3,1
6675,Ang Mo Kio,2018-09-10,2018,9,10,0,4.6,27.1,5.0,1
6676,Ang Mo Kio,2018-09-11,2018,9,11,1,0.4,26.5,4.3,1
6677,Ang Mo Kio,2018-09-12,2018,9,12,2,0.2,27.6,5.4,1
6678,Ang Mo Kio,2018-09-13,2018,9,13,3,0.0,29.1,5.8,0
6679,Ang Mo Kio,2018-09-14,2018,9,14,4,0.0,29.1,7.2,0
6680,Ang Mo Kio,2018-09-15,2018,9,15,5,0.0,28.7,7.2,0
6681,Ang Mo Kio,2018-09-16,2018,9,16,6,0.0,28.6,7.2,0
6682,Ang Mo Kio,2018-09-17,2018,9,17,0,0.0,29.2,8.3,0
6683,Ang Mo Kio,2018-09-18,2018,9,18,1,30.0,27.4,5.4,1
6684,Ang Mo Kio,2018-09-19,2018,9,19,2,101.6,26.2,4.7,1
6685,Ang Mo Kio,2018-09-20,2018,9,20,3,21.0,26.1,3.6,1
6686,Ang Mo Kio,2018-09-21,2018,9,21,4,23.4,25.9,3.6,1
6687,Ang Mo Kio,2018-09-22,2018,9,22,5,2.4,26.9,4.3,1
6688,Ang Mo Kio,2018-09-23,2018,9,23,6,0.0,28.7,6.1,0
6689,Ang Mo Kio,2018-09-24,2018,9,24,0,0.0,29.3,6.8,0
6690,Ang Mo Kio,2018-09-25,2018,9,25,1,0.0,29.4,7.2,0
6691,Ang Mo Kio,2018-09-26,2018,9,26,2,0.0,28.8,7.9,0
6692,Ang Mo Kio,2018-09-27,2018,9,27,3,0.0,29.4,6.5,0
6693,Ang Mo Kio,2018-09-28,2018,9,28,4,0.0,29.6,7.9,0
6694,Ang Mo Kio,2018-09-29,2018,9,29,5,0.0,29.5,8.6,0
6695,Ang Mo Kio,2018-09-30,2018,9,30,6,0.0,29.5,9.7,0
6696,Ang Mo Kio,2018-10-01,2018,10,1,0,0.0,29.5,9.4,0
6697,Ang Mo Kio,2018-10-02,2018,10,2,1,0.0,29.8,7.6,0
6698,Ang Mo Kio,2018-10-03,2018,10,3,2,0.0,29.7,6.5,0
6699,Ang Mo Kio,2018-10-04,2018,10,4,3,0.0,29.8,10.1,0
6700,Ang Mo Kio,2018-10-05,2018,10,5,4,0.0,30.0,8.3,0
6701,Ang Mo Kio,2018-10-06,2018,10,6,5,27.4,27.9,5.8,1
6702,Ang Mo Kio,2018-10-07,2018,10,7,6,1.2,27.1,5.4,1
6703,Ang Mo Kio,2018-10-08,2018,10,8,0,30.0,26.9,3.6,1
6704,Ang Mo Kio,2018-10-09,2018,10,9,1,18.4,26.2,4.0,1
6705,Ang Mo Kio,2018-10-10,2018,10,10,2,41.4,26.1,4.3,1
6706,Ang Mo Kio,2018-10-11,2018,10,11,3,28.6,26.4,4.0,1
6707,Ang Mo Kio,2018-10-12,2018,10,12,4,9.6,26.4,5.8,1
6708,Ang Mo Kio,2018-10-13,2018,10,13,5,0.6,26.6,4.0,1
6709,Ang Mo Kio,2018-10-14,2018,10,14,6,8.2,25.3,3.6,1
6710,Ang Mo Kio,2018-10-15,2018,10,15,0,0.0,28.1,4.3,0
6711,Ang Mo Kio,2018-10-16,2018,10,16,1,0.0,27.7,4.7,0
6712,Ang Mo Kio,2018-10-17,2018,10,17,2,3.8,27.1,4.3,1
6713,Ang Mo Kio,2018-10-18,2018,10,18,3,1.4,26.5,5.8,1
6714,Ang Mo Kio,2018-10-19,2018,10,19,4,7.4,28.3,5.8,1
6715,Ang Mo Kio,2018-10-20,2018,10,20,5,0.6,29.1,5.8,1
6716,Ang Mo Kio,2018-10-21,2018,10,21,6,0.0,29.1,6.1,0
6717,Ang Mo Kio,2018-10-22,2018,10,22,0,0.0,28.9,6.1,0
6718,Ang Mo Kio,2018-10-23,2018,10,23,1,28.4,27.2,4.7,1
6719,Ang Mo Kio,2018-10-24,2018,10,24,2,0.2,27.0,5.0,1
6720,Ang Mo Kio,2018-10-25,2018,10,25,3,38.0,26.7,3.2,1
6721,Ang Mo Kio,2018-10-26,2018,10,26,4,0.2,28.4,4.3,1
6722,Ang Mo Kio,2018-10-27,2018,10,27,5,0.0,27.9,4.3,0
6723,Ang Mo Kio,2018-10-28,2018,10,28,6,5.2,27.0,3.2,1
6724,Ang Mo Kio,2018-10-29,2018,10,29,0,5.6,27.2,3.6,1
6725,Ang Mo Kio,2018-10-30,2018,10,30,1,34.6,27.0,4.0,1
6726,Ang Mo Kio,2018-10-31,2018,10,31,2,0.0,27.2,5.4,0
6727,Ang Mo Kio,2018-11-01,2018,11,1,3,2.2,26.3,5.0,1
6728,Ang Mo Kio,2018-11-02,2018,11,2,4,2.6,26.5,5.4,1
6729,Ang Mo Kio,2018-11-03,2018,11,3,5,58.2,26.3,3.6,1
6730,Ang Mo Kio,2018-11-04,2018,11,4,6,1.8,27.3,4.3,1
6731,Ang Mo Kio,2018-11-05,2018,11,5,0,0.0,27.3,3.6,0
6732,Ang Mo Kio,2018-11-06,2018,11,6,1,7.2,26.8,4.3,1
6733,Ang Mo Kio,2018-11-07,2018,11,7,2,7.2,27.8,4.7,1
6734,Ang Mo Kio,2018-11-08,2018,11,8,3,13.8,27.6,5.8,1
6735,Ang Mo Kio,2018-11-09,2018,11,9,4,1.8,26.8,4.0,1
6736,Ang Mo Kio,2018-11-10,2018,11,10,5,3.6,27.4,4.0,1
6737,Ang Mo Kio,2018-11-11,2018,11,11,6,18.4,26.5,3.6,1
6738,Ang Mo Kio,2018-11-12,2018,11,12,0,65.0,27.1,3.6,1
6739,Ang Mo Kio,2018-11-13,2018,11,13,1,0.2,27.0,4.3,1
6740,Ang Mo Kio,2018-11-14,2018,11,14,2,11.4,27.6,4.0,1
6741,Ang Mo Kio,2018-11-15,2018,11,15,3,7.4,26.2,4.3,1
6742,Ang Mo Kio,2018-11-16,2018,11,16,4,0.0,27.8,4.0,0
6743,Ang Mo Kio,2018-11-17,2018,11,17,5,14.8,27.1,5.0,1
6744,Ang Mo Kio,2018-11-18,2018,11,18,6,2.4,26.5,4.0,1
6745,Ang Mo Kio,2018-11-19,2018,11,19,0,56.6,26.4,4.7,1
6746,Ang Mo Kio,2018-11-20,2018,11,20,1,13.0,27.7,4.7,1
6747,Ang Mo Kio,2018-11-21,2018,11,21,2,14.0,26.2,5.8,1
6748,Ang Mo Kio,2018-11-22,2018,11,22,3,16.4,26.8,4.7,1
6749,Ang Mo Kio,2018-11-23,2018,11,23,4,0.8,27.6,4.7,1
6750,Ang Mo Kio,2018-11-24,2018,11,24,5,0.2,28.4,5.0,1
6751,Ang Mo Kio,2018-11-25,2018,11,25,6,2.0,28.3,4.0,1
6752,Ang Mo Kio,2018-11-26,2018,11,26,0,3.8,27.9,4.7,1
6753,Ang Mo Kio,2018-11-27,2018,11,27,1,0.0,27.0,5.4,0
6754,Ang Mo Kio,2018-11-28,2018,11,28,2,24.8,27.6,5.0,1
6755,Ang Mo Kio,2018-11-29,2018,11,29,3,12.4,27.3,4.7,1
6756,Ang Mo Kio,2018-11-30,2018,11,30,4,6.0,27.2,5.4,1
6757,Ang Mo Kio,2018-12-01,2018,12,1,5,21.2,26.3,5.8,1
6758,Ang Mo Kio,2018-12-02,2018,12,2,6,14.0,26.6,5.0,1
6759,Ang Mo Kio,2018-12-03,2018,12,3,0,2.6,26.3,4.0,1
6760,Ang Mo Kio,2018-12-04,2018,12,4,1,0.0,28.1,5.0,0
6761,Ang Mo Kio,2018-12-05,2018,12,5,2,10.8,27.1,4.3,1
6762,Ang Mo Kio,2018-12-06,2018,12,6,3,6.8,26.7,3.6,1
6763,Ang Mo Kio,2018-12-07,2018,12,7,4,0.2,27.2,3.6,1
6764,Ang Mo Kio,2018-12-08,2018,12,8,5,37.4,27.0,3.6,1
6765,Ang Mo Kio,2018-12-09,2018,12,9,6,2.8,27.8,4.0,1
6766,Ang Mo Kio,2018-12-10,2018,12,10,0,0.0,27.5,4.0,0
6767,Ang Mo Kio,2018-12-11,2018,12,11,1,27.6,26.1,4.7,1
6768,Ang Mo Kio,2018-12-12,2018,12,12,2,0.6,26.8,4.0,1
6769,Ang Mo Kio,2018-12-13,2018,12,13,3,0.0,26.1,5.4,0
6770,Ang Mo Kio,2018-12-14,2018,12,14,4,0.0,26.7,5.8,0
6771,Ang Mo Kio,2018-12-15,2018,12,15,5,11.8,26.5,4.7,1
6772,Ang Mo Kio,2018-12-16,2018,12,16,6,3.0,26.5,4.0,1
6773,Ang Mo Kio,2018-12-17,2018,12,17,0,0.2,27.5,4.7,1
6774,Ang Mo Kio,2018-12-18,2018,12,18,1,0.0,28.1,5.8,0
6775,Ang Mo Kio,2018-12-19,2018,12,19,2,44.6,27.3,5.0,1
6776,Ang Mo Kio,2018-12-20,2018,12,20,3,12.4,27.1,6.1,1
6777,Ang Mo Kio,2018-12-21,2018,12,21,4,4.4,27.4,6.1,1
6778,Ang Mo Kio,2018-12-22,2018,12,22,5,1.2,27.7,5.8,1
6779,Ang Mo Kio,2018-12-23,2018,12,23,6,32.2,27.4,4.3,1
6780,Ang Mo Kio,2018-12-24,2018,12,24,0,0.2,28.3,5.0,1
6781,Ang Mo Kio,2018-12-25,2018,12,25,1,0.0,28.6,4.3,0
6782,Ang Mo Kio,2018-12-26,2018,12,26,2,0.2,28.2,7.2,1
6783,Ang Mo Kio,2018-12-27,2018,12,27,3,0.0,27.7,5.4,0
6784,Ang Mo Kio,2018-12-28,2018,12,28,4,0.0,29.2,6.5,0
6785,Ang Mo Kio,2018-12-29,2018,12,29,5,0.0,28.0,4.7,0
6786,Ang Mo Kio,2018-12-30,2018,12,30,6,0.6,28.6,5.0,1
6787,Ang Mo Kio,2018-12-31,2018,12,31,0,5.6,27.1,6.1,1
6788,Ang Mo Kio,2019-01-01,2019,1,1,1,0.0,28.4,5.4,0
6789,Ang Mo Kio,2019-01-02,2019,1,2,2,0.0,28.8,7.6,0
6790,Ang Mo Kio,2019-01-03,2019,1,3,3,0.2,29.0,10.4,1
6791,Ang Mo Kio,2019-01-04,2019,1,4,4,0.0,29.2,7.6,0
6792,Ang Mo Kio,2019-01-05,2019,1,5,5,37.4,27.8,5.0,1
6793,Ang Mo Kio,2019-01-06,2019,1,6,6,0.0,28.1,8.3,0
6794,Ang Mo Kio,2019-01-07,2019,1,7,0,0.0,28.4,9.0,0
6795,Ang Mo Kio,2019-01-08,2019,1,8,1,3.4,27.6,7.2,1
6796,Ang Mo Kio,2019-01-09,2019,1,9,2,0.0,28.1,8.6,0
6797,Ang Mo Kio,2019-01-10,2019,1,10,3,0.0,28.3,9.4,0
6798,Ang Mo Kio,2019-01-11,2019,1,11,4,0.6,27.7,8.3,1
6799,Ang Mo Kio,2019-01-12,2019,1,12,5,1.0,28.0,7.2,1
6800,Ang Mo Kio,2019-01-13,2019,1,13,6,4.8,27.3,6.8,1
6801,Ang Mo Kio,2019-01-14,2019,1,14,0,0.0,27.5,7.6,0
6802,Ang Mo Kio,2019-01-15,2019,1,15,1,0.0,28.1,5.4,0
6803,Ang Mo Kio,2019-01-16,2019,1,16,2,0.0,28.0,7.2,0
6804,Ang Mo Kio,2019-01-17,2019,1,17,3,20.4,26.4,6.5,1
6805,Ang Mo Kio,2019-01-18,2019,1,18,4,37.8,25.5,7.6,1
6806,Ang Mo Kio,2019-01-19,2019,1,19,5,0.0,27.0,7.2,0
6807,Ang Mo Kio,2019-01-20,2019,1,20,6,0.0,27.8,8.3,0
6808,Ang Mo Kio,2019-01-21,2019,1,21,0,3.4,27.6,7.9,1
6809,Ang Mo Kio,2019-01-22,2019,1,22,1,0.0,27.2,9.0,0
6810,Ang Mo Kio,2019-01-23,2019,1,23,2,0.0,27.6,10.4,0
6811,Ang Mo Kio,2019-01-24,2019,1,24,3,0.0,27.1,9.0,0
6812,Ang Mo Kio,2019-01-25,2019,1,25,4,0.0,26.7,8.6,0
6813,Ang Mo Kio,2019-01-26,2019,1,26,5,0.0,26.7,9.7,0
6814,Ang Mo Kio,2019-01-27,2019,1,27,6,0.0,27.4,10.1,0
6815,Ang Mo Kio,2019-01-28,2019,1,28,0,0.4,26.2,8.6,1
6816,Ang Mo Kio,2019-01-29,2019,1,29,1,0.2,27.3,10.1,1
6817,Ang Mo Kio,2019-01-30,2019,1,30,2,0.0,27.5,9.4,0
6818,Ang Mo Kio,2019-01-31,2019,1,31,3,0.0,27.3,7.9,0
6819,Ang Mo Kio,2019-02-01,2019,2,1,4,0.0,27.7,9.4,0
6820,Ang Mo Kio,2019-02-02,2019,2,2,5,0.0,27.9,8.3,0
6821,Ang Mo Kio,2019-02-03,2019,2,3,6,0.0,28.1,8.3,0
6822,Ang Mo Kio,2019-02-04,2019,2,4,0,0.0,28.2,7.9,0
6823,Ang Mo Kio,2019-02-05,2019,2,5,1,0.0,27.9,7.6,0
6824,Ang Mo Kio,2019-02-06,2019,2,6,2,0.0,27.5,8.3,0
6825,Ang Mo Kio,2019-02-07,2019,2,7,3,7.6,27.4,7.2,1
6826,Ang Mo Kio,2019-02-08,2019,2,8,4,0.0,28.2,7.6,0
6827,Ang Mo Kio,2019-02-09,2019,2,9,5,0.0,28.5,6.8,0
6828,Ang Mo Kio,2019-02-10,2019,2,10,6,0.0,28.2,9.0,0
6829,Ang Mo Kio,2019-02-11,2019,2,11,0,0.0,27.4,9.4,0
6830,Ang Mo Kio,2019-02-12,2019,2,12,1,0.0,28.2,8.6,0
6831,Ang Mo Kio,2019-02-13,2019,2,13,2,0.0,28.2,10.1,0
6832,Ang Mo Kio,2019-02-14,2019,2,14,3,0.0,28.4,11.2,0
6833,Ang Mo Kio,2019-02-15,2019,2,15,4,0.0,27.5,9.4,0
6834,Ang Mo Kio,2019-02-16,2019,2,16,5,0.0,27.8,8.6,0
6835,Ang Mo Kio,2019-02-17,2019,2,17,6,45.0,26.8,6.8,1
6836,Ang Mo Kio,2019-02-18,2019,2,18,0,4.6,26.5,6.1,1
6837,Ang Mo Kio,2019-02-19,2019,2,19,1,0.0,28.1,7.2,0
6838,Ang Mo Kio,2019-02-20,2019,2,20,2,11.8,27.7,6.5,1
6839,Ang Mo Kio,2019-02-21,2019,2,21,3,0.0,28.1,9.4,0
6840,Ang Mo Kio,2019-02-22,2019,2,22,4,0.0,28.2,8.6,0
6841,Ang Mo Kio,2019-02-23,2019,2,23,5,0.0,28.0,7.9,0
6842,Ang Mo Kio,2019-02-24,2019,2,24,6,0.0,27.7,7.6,0
6843,Ang Mo Kio,2019-02-25,2019,2,25,0,0.0,28.4,9.0,0
6844,Ang Mo Kio,2019-02-26,2019,2,26,1,0.0,28.3,10.4,0
6845,Ang Mo Kio,2019-02-27,2019,2,27,2,0.0,27.8,10.1,0
6846,Ang Mo Kio,2019-02-28,2019,2,28,3,0.2,27.8,7.9,1
6847,Ang Mo Kio,2019-03-01,2019,3,1,4,0.0,27.9,9.7,0
6848,Ang Mo Kio,2019-03-02,2019,3,2,5,0.0,28.0,10.1,0
6849,Ang Mo Kio,2019-03-03,2019,3,3,6,0.0,27.7,8.6,0
6850,Ang Mo Kio,2019-03-04,2019,3,4,0,23.2,27.6,8.3,1
6851,Ang Mo Kio,2019-03-05,2019,3,5,1,0.0,28.5,6.5,0
6852,Ang Mo Kio,2019-03-06,2019,3,6,2,0.0,28.2,7.6,0
6853,Ang Mo Kio,2019-03-07,2019,3,7,3,0.0,29.2,6.5,0
6854,Ang Mo Kio,2019-03-08,2019,3,8,4,0.0,29.0,7.9,0
